Date,Time,Ping (ms),Jitter (ms),Download (Mbps),Upload (Mbps)
11/02/23,16:20,11.94,5.19,510.25,51.2
11/02/23,16:30,9.85,0.92,506.86,51.14
11/02/23,16:40,14.15,2.43,508.33,50.47
11/02/23,16:50,9.59,3.92,508.37,51.16
11/02/23,17:00,9.72,1.0,507.63,50.85
11/02/23,17:10,9.4,1.73,491.9,51.01
11/02/23,17:20,10.53,4.21,508.48,49.43
11/02/23,17:30,14.95,1.45,482.69,50.11
11/02/23,17:40,9.42,0.54,504.95,51.09
11/02/23,17:50,9.91,0.76,509.31,44.85
11/02/23,18:00,10.65,1.12,509.27,51.21
11/02/23,18:10,12.85,3.11,509.11,50.87
11/02/23,18:20,9.89,1.33,504.74,49.41
11/02/23,18:30,0.0,0.0,0.0,0.0
11/02/23,18:40,13.81,2.57,510.0,51.07
11/02/23,18:50,11.19,3.05,472.17,50.12
11/02/23,19:00,13.67,1.39,503.15,50.69
11/02/23,19:10,14.55,5.14,505.8,40.35
11/02/23,19:20,12.93,5.87,508.56,34.64
11/02/23,19:30,13.4,7.38,491.39,30.2
11/02/23,19:40,18.39,6.92,494.91,32.84
11/02/23,19:50,11.07,7.02,502.7,47.52
11/02/23,20:00,12.0,2.88,501.5,41.63
11/02/23,20:10,13.47,2.8,331.09,47.87
11/02/23,20:20,9.65,1.92,346.67,48.67
11/02/23,20:30,13.6,3.89,356.51,48.98
11/02/23,20:40,14.63,2.31,477.02,48.48
11/02/23,20:50,12.93,1.22,377.04,50.21
11/02/23,21:00,10.3,1.26,491.39,50.74
11/02/23,21:10,10.68,3.51,466.75,50.75
11/02/23,21:20,12.5,2.46,492.6,51.08
11/02/23,21:30,10.37,0.67,494.5,50.91
11/02/23,21:40,12.1,4.74,502.97,50.54
11/02/23,21:50,11.28,0.94,504.89,51.1
11/02/23,22:00,9.91,3.89,489.86,51.02
11/02/23,22:10,10.08,1.81,486.94,50.37
11/02/23,22:20,11.87,2.68,499.73,51.01
11/02/23,22:30,10.48,1.04,505.0,51.09
11/02/23,22:40,10.01,1.09,509.01,51.16
11/02/23,22:50,10.25,4.67,508.15,51.2
11/02/23,23:00,9.23,0.79,507.51,51.2
11/02/23,23:10,10.62,3.16,509.63,51.11
11/02/23,23:20,10.34,1.33,509.59,51.25
11/02/23,23:30,9.62,2.04,509.5,51.21
11/02/23,23:40,9.69,0.24,510.27,51.26
11/02/23,23:50,9.57,0.39,510.49,51.21
11/03/23,00:00,15.47,7.32,503.37,50.43
11/03/23,00:10,9.19,2.03,510.05,51.2
11/03/23,00:20,9.77,0.73,509.21,51.22
11/03/23,00:30,9.36,1.8,509.71,51.23
11/03/23,00:40,9.96,2.19,509.28,51.22
11/03/23,00:50,9.12,0.63,510.29,51.24
11/03/23,01:00,10.17,0.22,506.08,50.98
11/03/23,01:10,9.72,0.92,510.79,51.22
11/03/23,01:20,9.37,0.33,509.63,51.21
11/03/23,01:30,9.76,1.06,509.8,51.18
11/03/23,01:40,0.0,0.0,0.0,0.0
11/03/23,01:50,9.49,1.52,510.34,51.18
11/03/23,02:00,9.57,0.95,509.7,51.21
11/03/23,02:10,9.85,0.73,510.13,51.14
11/03/23,02:20,9.19,0.87,510.35,50.51
11/03/23,02:30,9.45,0.11,510.62,51.21
11/03/23,02:40,9.94,0.71,508.77,51.18
11/03/23,02:50,9.36,0.5,509.89,51.2
11/03/23,03:00,9.97,0.63,506.46,51.22
11/03/23,03:10,9.67,1.03,509.95,51.26
11/03/23,03:20,9.31,0.38,510.04,51.13
11/03/23,03:30,9.79,0.56,503.69,50.66
11/03/23,03:40,9.63,0.42,510.23,51.22
11/03/23,03:50,9.41,0.65,509.6,50.98
11/03/23,04:00,9.45,0.76,509.69,51.19
11/03/23,04:10,11.59,4.09,509.6,51.2
11/03/23,04:20,10.15,3.37,509.16,51.18
11/03/23,04:30,9.34,0.57,510.64,51.2
11/03/23,04:40,9.53,0.6,508.98,51.25
11/03/23,04:50,9.21,4.33,509.47,51.24
11/03/23,05:00,9.36,2.56,507.32,51.02
11/03/23,05:10,9.95,0.63,472.41,51.19
11/03/23,05:20,9.27,0.46,510.29,51.18
11/03/23,05:30,10.49,0.52,509.91,51.19
11/03/23,05:40,10.69,0.62,509.72,51.23
11/03/23,05:50,11.12,0.52,509.39,51.21
11/03/23,06:00,11.7,2.27,509.11,51.28
11/03/23,06:10,0.0,0.0,0.0,0.0
11/03/23,06:20,9.32,2.19,509.62,51.18
11/03/23,06:30,9.2,0.48,509.9,51.23
11/03/23,06:40,9.21,0.52,510.36,51.11
11/03/23,06:50,9.77,2.06,510.25,51.16
11/03/23,07:00,11.54,4.16,509.54,51.21
11/03/23,07:10,10.05,1.46,510.41,51.19
11/03/23,07:20,9.41,0.5,509.41,51.26
11/03/23,07:30,11.13,1.54,509.47,47.73
11/03/23,07:40,11.01,5.25,470.1,50.1
11/03/23,07:50,9.77,0.59,510.08,50.27
11/03/23,08:00,11.43,4.09,508.81,51.19
11/03/23,08:10,9.19,0.47,508.74,51.1
11/03/23,08:20,9.83,0.52,510.59,51.25
11/03/23,08:30,0.0,0.0,0.0,0.0
11/03/23,08:40,9.85,5.79,510.02,50.82
11/03/23,08:50,14.29,1.97,503.38,50.5
11/03/23,09:00,11.52,2.17,430.55,48.81
11/03/23,09:10,9.6,2.16,510.26,51.2
11/03/23,09:20,10.34,0.9,460.11,49.18
11/03/23,09:30,10.51,3.21,447.79,48.64
11/03/23,09:40,11.74,7.68,509.29,51.07
11/03/23,09:50,9.53,0.09,509.46,51.2
11/03/23,10:00,9.38,0.64,509.85,51.15
11/03/23,10:10,9.54,3.06,508.52,51.16
11/03/23,10:20,10.41,1.57,509.47,51.19
11/03/23,10:30,10.08,0.6,509.85,51.14
11/03/23,10:40,9.24,2.77,445.96,49.09
11/03/23,10:50,12.68,2.46,444.2,49.06
11/03/23,11:00,10.24,0.39,75.5,49.57
11/03/23,11:10,10.25,0.27,507.19,50.91
11/03/23,11:20,9.5,0.47,509.93,51.2
11/03/23,11:30,9.48,0.5,510.51,51.22
11/03/23,11:40,10.14,5.04,509.75,51.09
11/03/23,11:50,11.49,2.31,509.26,48.43
11/03/23,12:00,10.74,4.3,506.05,51.18
11/03/23,12:10,9.68,0.93,510.4,51.1
11/03/23,12:20,9.56,0.78,509.71,51.06
11/03/23,12:30,9.64,0.73,509.22,37.49
11/03/23,12:40,9.78,0.39,509.55,51.23
11/03/23,12:50,9.37,0.54,510.69,51.25
11/03/23,13:00,9.89,0.53,509.73,49.79
11/03/23,13:10,9.95,0.89,509.99,51.1
11/03/23,13:20,9.71,0.92,510.04,50.59
11/03/23,13:30,13.03,8.07,446.68,49.14
11/03/23,13:40,0.0,0.0,0.0,0.0
11/03/23,13:50,10.85,0.5,508.7,50.45
11/03/23,14:00,9.69,0.13,504.44,51.27
11/03/23,14:10,10.52,3.91,424.0,49.21
11/03/23,14:20,10.99,3.04,457.57,51.06
11/03/23,14:30,11.57,1.99,505.82,51.16
11/03/23,14:40,10.67,1.12,466.95,48.86
11/03/23,14:50,10.62,2.64,428.38,48.29
11/03/23,15:00,11.01,1.01,481.64,49.05
11/03/23,15:10,7.43,1.64,472.25,49.0
11/03/23,15:20,12.91,1.73,486.81,50.02
11/03/23,15:30,12.22,2.15,481.83,50.72
11/03/23,15:40,11.13,2.13,505.4,49.89
11/03/23,15:50,10.0,1.25,509.58,51.05
11/03/23,16:00,10.47,0.65,507.41,51.17
11/03/23,16:10,11.99,1.38,493.41,50.46
11/03/23,16:20,10.08,4.25,509.0,51.03
11/03/23,16:30,12.02,3.65,505.63,51.18
11/03/23,16:40,12.52,5.32,508.99,51.16
11/03/23,16:50,11.75,2.64,367.98,50.55
11/03/23,17:00,10.5,2.6,509.06,51.19
11/03/23,17:10,12.62,3.9,507.7,51.2
11/03/23,17:20,14.72,3.71,507.86,51.24
11/03/23,17:30,9.93,0.4,509.57,50.36
11/03/23,17:40,11.91,3.36,479.31,45.61
11/03/23,17:50,10.32,0.85,505.1,51.2
11/03/23,18:00,9.77,2.02,505.14,50.73
11/03/23,18:10,10.42,4.47,501.56,51.16
11/03/23,18:20,10.37,3.34,506.61,51.25
11/03/23,18:30,13.42,3.67,506.53,51.17
11/03/23,18:40,10.2,0.28,488.63,51.14
11/03/23,18:50,12.45,6.12,508.19,51.17
11/03/23,19:00,14.64,4.73,504.31,50.61
11/03/23,19:10,11.49,0.83,506.59,51.05
11/03/23,19:20,12.57,3.29,504.79,36.94
11/03/23,19:30,10.73,3.19,503.05,50.87
11/03/23,19:40,12.12,2.15,499.41,50.84
11/03/23,19:50,12.13,5.12,489.71,51.13
11/03/23,20:00,10.52,1.3,478.24,50.44
11/03/23,20:10,12.36,5.05,468.42,50.95
11/03/23,20:20,11.2,1.18,418.77,47.82
11/03/23,20:30,11.86,5.85,407.33,45.82
11/03/23,20:40,11.66,9.73,491.6,48.69
11/03/23,20:50,10.37,3.77,489.38,50.31
11/03/23,21:00,10.71,2.0,495.51,49.54
11/03/23,21:10,10.48,2.74,465.77,46.52
11/03/23,21:20,14.16,3.85,428.13,48.81
11/03/23,21:30,14.41,3.06,435.63,48.82
11/03/23,21:40,9.73,0.78,468.9,50.98
11/03/23,21:50,10.25,0.84,502.63,45.43
11/03/23,22:00,11.29,3.65,463.81,49.84
11/03/23,22:10,13.88,4.34,502.12,30.54
11/03/23,22:20,12.45,2.9,503.06,51.15
11/03/23,22:30,10.0,3.69,485.21,50.49
11/03/23,22:40,9.99,1.11,504.79,50.67
11/03/23,22:50,9.83,4.46,485.12,35.2
11/03/23,23:00,13.08,3.86,505.58,50.66
11/03/23,23:10,9.86,4.51,509.36,51.06
11/03/23,23:20,10.21,2.09,510.01,45.75
11/03/23,23:30,10.7,3.76,510.67,38.74
11/03/23,23:40,9.92,0.94,510.09,51.22
11/03/23,23:50,9.67,0.33,506.07,50.95
11/04/23,00:00,10.94,0.76,501.92,50.26
11/04/23,00:10,11.26,6.93,505.81,50.88
11/04/23,00:20,10.7,1.55,508.42,51.22
11/04/23,00:30,9.47,0.44,505.62,51.31
11/04/23,00:40,9.34,3.95,507.53,51.21
11/04/23,00:50,10.9,4.91,506.74,51.19
11/04/23,01:00,10.58,2.77,507.07,49.0
11/04/23,01:10,10.07,0.96,509.86,51.17
11/04/23,01:20,10.15,0.93,510.33,51.03
11/04/23,01:30,9.95,1.16,509.7,51.21
11/04/23,01:40,10.09,4.64,510.62,51.19
11/04/23,01:50,11.12,4.58,502.98,50.04
11/04/23,02:00,9.82,3.13,510.23,51.23
11/04/23,02:10,9.5,1.65,510.77,51.34
11/04/23,02:20,9.6,0.12,510.21,51.21
11/04/23,02:30,11.97,6.19,509.67,51.26
11/04/23,02:40,9.76,0.42,509.99,50.69
11/04/23,02:50,42.34,7.62,508.73,51.21
11/04/23,03:00,12.24,2.83,510.05,51.27
11/04/23,03:10,9.88,0.86,510.14,51.22
11/04/23,03:20,9.65,1.18,510.18,51.22
11/04/23,03:30,10.73,0.75,510.21,51.23
11/04/23,03:40,9.59,1.41,509.74,51.23
11/04/23,03:50,9.35,0.85,510.35,51.22
11/04/23,04:00,9.83,0.59,506.95,51.02
11/04/23,04:10,9.71,0.89,510.51,51.19
11/04/23,04:20,9.5,0.24,509.83,51.22
11/04/23,04:30,9.39,0.44,510.48,51.23
11/04/23,04:40,10.0,4.45,509.98,51.23
11/04/23,04:50,9.73,0.41,507.37,51.24
11/04/23,05:00,10.06,2.62,332.46,51.1
11/04/23,05:10,10.69,3.53,500.38,51.24
11/04/23,05:20,9.45,0.94,510.16,51.24
11/04/23,05:30,9.64,1.21,510.17,51.22
11/04/23,05:40,9.87,3.93,507.78,50.92
11/04/23,05:50,9.37,0.24,510.22,51.25
11/04/23,06:00,9.98,0.57,503.76,50.66
11/04/23,06:10,9.41,0.43,509.26,51.23
11/04/23,06:20,9.36,0.37,510.88,51.18
11/04/23,06:30,10.51,0.59,503.47,50.57
11/04/23,06:40,9.61,0.1,510.17,50.57
11/04/23,06:50,9.51,0.19,508.84,51.34
11/04/23,07:00,11.64,1.96,439.96,42.96
11/04/23,07:10,9.72,0.26,509.07,51.23
11/04/23,07:20,9.51,0.31,509.78,51.33
11/04/23,07:30,11.17,2.23,506.65,49.96
11/04/23,07:40,9.66,0.4,509.81,51.22
11/04/23,07:50,9.45,2.54,510.55,51.24
11/04/23,08:00,10.26,1.69,509.52,51.18
11/04/23,08:10,9.26,0.59,509.82,51.21
11/04/23,08:20,10.0,0.76,505.97,51.27
11/04/23,08:30,10.01,1.94,509.01,51.23
11/04/23,08:40,10.12,0.76,510.2,51.19
11/04/23,08:50,11.15,1.66,503.37,50.97
11/04/23,09:00,11.76,2.56,503.36,51.23
11/04/23,09:10,10.14,1.25,495.67,51.2
11/04/23,09:20,0.0,0.0,0.0,0.0
11/04/23,09:31,10.11,0.81,493.84,50.77
11/04/23,09:40,10.23,1.88,508.46,51.02
11/04/23,09:50,9.68,3.94,506.46,50.94
11/04/23,10:00,18.89,4.94,446.07,47.55
11/04/23,10:10,17.12,2.6,450.45,50.65
11/04/23,10:20,13.85,1.83,395.37,49.64
11/04/23,10:30,9.69,0.67,509.23,51.12
11/04/23,10:40,9.45,0.87,509.02,51.26
11/04/23,10:50,9.25,0.48,506.93,51.24
11/04/23,11:00,10.65,3.76,507.35,51.1
11/04/23,11:10,9.47,3.42,510.02,51.23
11/04/23,11:20,9.57,1.29,509.12,51.21
11/04/23,11:30,13.1,4.87,509.4,51.21
11/04/23,11:40,10.25,0.48,510.14,50.93
11/04/23,11:50,12.31,5.38,509.59,51.2
11/04/23,12:00,13.45,5.0,442.97,50.29
11/04/23,12:10,10.05,2.34,509.86,48.95
11/04/23,12:20,9.65,0.72,510.55,51.24
11/04/23,12:30,10.23,1.42,509.45,51.2
11/04/23,12:40,9.87,0.72,509.51,51.18
11/04/23,12:50,10.04,7.02,509.29,51.19
11/04/23,13:00,9.41,0.51,509.97,51.16
11/04/23,13:10,10.06,4.04,509.71,50.52
11/04/23,13:20,9.03,5.9,509.9,51.24
11/04/23,13:30,11.4,4.06,510.33,51.18
11/04/23,13:40,10.18,2.18,509.8,46.42
11/04/23,13:50,10.05,0.95,501.97,51.27
11/04/23,14:00,10.54,3.03,431.06,51.17
11/04/23,14:10,10.7,3.07,507.8,51.17
11/04/23,14:20,9.95,4.9,508.16,49.85
11/04/23,14:30,10.58,2.75,506.45,51.08
11/04/23,14:40,11.54,3.43,509.02,50.78
11/04/23,14:50,12.05,2.74,477.29,50.47
11/04/23,15:00,10.39,4.21,391.48,50.18
11/04/23,15:10,11.93,2.89,345.02,47.44
11/04/23,15:20,10.18,4.84,392.75,49.13
11/04/23,15:30,10.4,2.36,446.85,51.06
11/04/23,15:40,13.87,2.2,498.6,40.66
11/04/23,15:50,12.82,1.64,490.22,43.13
11/04/23,16:00,12.27,4.76,507.33,35.43
11/04/23,16:10,14.08,1.95,506.8,40.98
11/04/23,16:20,10.02,4.69,450.31,51.16
11/04/23,16:30,10.64,1.14,463.54,51.19
11/04/23,16:40,10.58,2.15,460.87,51.06
11/04/23,16:50,10.51,2.75,487.15,30.27
11/04/23,17:00,12.67,1.48,479.52,50.88
11/04/23,17:10,11.57,2.47,499.54,50.35
11/04/23,17:20,11.42,1.76,504.69,50.86
11/04/23,17:30,9.72,7.66,506.64,51.1
11/04/23,17:40,13.66,5.6,501.99,50.32
11/04/23,17:50,9.83,4.67,508.29,51.14
11/04/23,18:00,12.18,5.91,497.11,50.13
11/04/23,18:10,12.33,6.27,506.56,51.2
11/04/23,18:20,10.74,2.34,508.65,50.45
11/04/23,18:30,9.93,0.4,509.91,49.07
11/04/23,18:40,10.0,8.46,474.16,51.14
11/04/23,18:50,11.17,4.2,503.43,51.15
11/04/23,19:00,14.9,4.73,504.19,50.93
11/04/23,19:10,12.09,4.63,502.11,50.57
11/04/23,19:20,10.13,2.65,490.9,51.18
11/04/23,19:30,9.85,0.52,477.75,51.18
11/04/23,19:40,10.51,5.34,462.62,50.99
11/04/23,19:50,11.54,8.27,469.95,50.97
11/04/23,20:00,12.99,5.73,445.67,50.49
11/04/23,20:10,9.59,1.78,501.53,50.04
11/04/23,20:20,11.68,2.21,502.99,50.83
11/04/23,20:30,15.56,5.32,508.07,50.96
11/04/23,20:40,9.92,3.73,500.33,51.21
11/04/23,20:50,0.0,0.0,0.0,0.0
11/04/23,21:00,12.98,7.14,502.42,50.96
11/04/23,21:10,10.84,4.18,493.27,40.74
11/04/23,21:20,11.25,4.13,499.43,50.37
11/04/23,21:30,10.85,1.83,490.01,51.14
11/04/23,21:40,9.73,0.98,495.64,50.17
11/04/23,21:50,12.01,5.83,503.82,50.81
11/04/23,22:00,10.14,2.73,495.23,51.18
11/04/23,22:10,11.32,3.93,480.92,50.86
11/04/23,22:20,10.63,3.53,504.93,51.11
11/04/23,22:30,10.05,0.96,507.75,47.6
11/04/23,22:40,10.92,4.99,483.13,49.86
11/04/23,22:50,10.76,0.85,498.93,50.27
11/04/23,23:00,11.78,2.9,503.9,48.12
11/04/23,23:10,10.25,0.39,508.25,51.14
11/04/23,23:20,10.16,4.54,509.3,50.83
11/04/23,23:30,10.0,1.97,509.18,51.16
11/04/23,23:40,10.33,1.57,506.31,44.32
11/04/23,23:50,9.65,3.97,509.72,50.22
11/05/23,00:00,11.64,1.67,509.06,28.52
11/05/23,00:10,9.58,2.42,506.96,50.96
11/05/23,00:20,10.19,1.23,510.58,51.24
11/05/23,00:30,10.82,0.81,502.0,46.49
11/05/23,00:40,10.07,4.41,509.92,45.75
11/05/23,00:50,10.61,1.79,508.88,51.24
11/05/23,01:00,10.46,0.82,509.23,51.02
11/05/23,01:10,10.01,0.24,509.38,51.23
11/05/23,01:20,9.69,1.13,509.86,51.22
11/05/23,01:30,9.73,0.63,509.86,51.16
11/05/23,01:40,9.04,0.32,510.13,51.16
11/05/23,01:50,9.43,0.79,511.02,51.21
11/05/23,02:00,10.23,2.03,509.23,50.8
11/05/23,02:10,10.07,3.71,510.89,51.18
11/05/23,02:20,9.68,0.59,510.12,51.2
11/05/23,02:30,9.06,0.83,509.54,50.47
11/05/23,02:40,9.55,1.01,510.16,51.2
11/05/23,02:50,9.69,0.54,509.39,51.18
11/05/23,03:00,11.63,2.54,504.92,50.94
11/05/23,03:10,9.44,0.54,510.13,51.25
11/05/23,03:20,10.02,0.68,509.65,51.32
11/05/23,03:30,10.01,1.3,510.53,51.17
11/05/23,03:40,9.47,0.16,510.01,51.09
11/05/23,03:50,9.55,0.37,510.73,51.14
11/05/23,04:00,9.94,0.39,509.36,51.07
11/05/23,04:10,11.7,0.37,507.01,50.67
11/05/23,04:20,9.65,0.49,510.68,51.26
11/05/23,04:30,10.94,1.18,502.74,50.55
11/05/23,04:40,9.54,0.27,508.95,51.23
11/05/23,04:50,9.45,0.77,508.36,50.98
11/05/23,05:00,9.83,0.2,508.69,50.94
11/05/23,05:10,10.09,1.85,507.36,51.21
11/05/23,05:20,13.57,1.88,509.05,51.23
11/05/23,05:30,9.62,0.48,503.35,50.55
11/05/23,05:40,10.44,0.66,325.74,50.56
11/05/23,05:50,10.92,1.36,317.71,50.46
11/05/23,06:00,10.41,1.08,509.78,51.11
11/05/23,06:10,9.68,0.46,508.38,51.21
11/05/23,06:20,9.58,3.53,509.66,51.22
11/05/23,06:30,9.48,0.3,510.39,51.11
11/05/23,06:40,9.1,0.34,509.35,51.21
11/05/23,06:50,9.13,0.43,510.22,51.25
11/05/23,07:00,11.51,0.86,510.09,51.24
11/05/23,07:10,9.6,3.19,510.59,51.2
11/05/23,07:20,9.85,0.95,509.47,51.25
11/05/23,07:30,9.94,0.87,507.29,50.93
11/05/23,07:40,9.22,0.79,508.98,51.15
11/05/23,07:50,11.82,5.7,510.0,51.23
11/05/23,08:00,9.85,0.9,510.04,50.72
11/05/23,08:10,9.35,0.57,510.88,51.27
11/05/23,08:20,9.79,0.6,509.86,51.25
11/05/23,08:30,9.45,0.32,510.7,51.2
11/05/23,08:40,9.81,0.24,510.32,51.25
11/05/23,08:50,9.82,0.6,510.27,51.23
11/05/23,09:00,10.42,3.33,509.52,51.14
11/05/23,09:10,9.57,0.71,510.77,51.23
11/05/23,09:20,9.72,4.6,508.86,51.18
11/05/23,09:30,13.37,0.34,499.99,49.66
11/05/23,09:40,10.76,1.5,510.53,51.13
11/05/23,09:50,10.3,2.53,503.87,51.24
11/05/23,10:00,9.46,0.92,439.65,51.28
11/05/23,10:10,11.8,7.37,492.4,46.11
11/05/23,10:20,10.0,0.47,500.03,51.13
11/05/23,10:30,9.99,0.76,499.06,51.2
11/05/23,10:40,10.27,0.24,491.42,48.68
11/05/23,10:50,13.7,5.87,509.53,50.48
11/05/23,11:00,14.82,5.56,497.54,51.12
11/05/23,11:10,12.01,3.62,477.68,49.49
11/05/23,11:20,10.66,2.72,507.21,51.1
11/05/23,11:30,10.16,2.13,506.61,51.0
11/05/23,11:40,10.58,4.59,500.48,51.17
11/05/23,11:50,10.42,1.03,505.54,51.25
11/05/23,12:00,13.07,3.24,509.3,50.86
11/05/23,12:10,12.93,2.03,509.9,51.1
11/05/23,12:20,9.68,0.8,508.16,51.22
11/05/23,12:30,12.2,1.77,505.57,51.29
11/05/23,12:40,12.39,5.95,506.23,51.25
11/05/23,12:50,12.04,3.72,507.78,51.16
11/05/23,13:00,9.68,0.38,509.12,47.22
11/05/23,13:10,10.06,0.77,501.0,51.06
11/05/23,13:20,10.14,1.93,505.59,51.14
11/05/23,13:30,9.71,2.49,509.54,51.29
11/05/23,13:40,10.25,2.85,509.72,51.12
11/05/23,13:50,10.32,3.9,509.91,51.21
11/05/23,14:00,10.38,4.31,508.6,51.2
11/05/23,14:10,17.36,6.66,506.73,44.72
11/05/23,14:20,9.57,0.76,507.32,50.89
11/05/23,14:30,11.88,4.43,509.89,51.14
11/05/23,14:40,9.58,0.1,510.23,50.13
11/05/23,14:50,9.58,4.07,510.3,51.2
11/05/23,15:00,9.77,4.16,508.27,36.56
11/05/23,15:10,11.91,0.7,496.77,50.45
11/05/23,15:20,9.92,0.91,506.89,51.11
11/05/23,15:30,10.05,0.39,503.82,50.66
11/05/23,15:40,11.63,3.06,500.74,43.65
11/05/23,15:50,12.38,1.57,500.1,40.92
11/05/23,16:00,10.07,4.23,502.24,50.91
11/05/23,16:10,10.47,1.42,505.66,49.01
11/05/23,16:20,10.26,0.68,477.26,51.03
11/05/23,16:30,10.34,3.02,505.84,51.03
11/05/23,16:40,10.22,4.23,508.58,51.08
11/05/23,16:50,9.63,3.05,509.03,49.78
11/05/23,17:00,8.85,3.44,508.24,50.87
11/05/23,17:10,10.31,2.83,501.35,50.83
11/05/23,17:20,11.31,2.82,490.45,47.93
11/05/23,17:30,9.82,1.42,498.91,50.82
11/05/23,17:40,10.68,5.02,489.99,50.79
11/05/23,17:50,11.87,0.7,239.98,49.67
11/05/23,18:00,11.66,2.01,492.58,49.6
11/05/23,18:10,10.06,0.38,478.69,49.41
11/05/23,18:20,13.78,3.82,362.45,50.08
11/05/23,18:30,13.76,7.18,240.59,49.05
11/05/23,18:40,11.16,0.68,489.9,42.17
11/05/23,18:50,9.74,0.87,502.0,50.43
11/05/23,19:00,10.52,2.65,404.06,47.6
11/05/23,19:10,13.52,3.61,444.59,49.93
11/05/23,19:20,12.72,7.81,392.1,48.96
11/05/23,19:30,11.22,0.8,460.33,49.21
11/05/23,19:40,10.29,2.51,454.47,49.95
11/05/23,19:50,11.42,2.39,318.73,49.97
11/05/23,20:00,11.02,2.08,215.41,48.02
11/05/23,20:10,13.77,4.05,373.02,46.93
11/05/23,20:20,11.41,2.22,458.1,49.82
11/05/23,20:30,10.85,1.57,464.01,50.51
11/05/23,20:40,14.57,4.28,405.67,49.2
11/05/23,20:50,12.73,2.57,400.07,49.01
11/05/23,21:00,16.22,4.55,428.23,48.82
11/05/23,21:10,18.19,12.61,433.97,48.31
11/05/23,21:20,12.51,3.22,421.46,50.45
11/05/23,21:30,10.14,2.62,485.47,51.22
11/05/23,21:40,17.47,10.96,386.31,49.19
11/05/23,21:50,15.56,5.33,489.04,50.32
11/05/23,22:00,12.89,8.78,495.32,50.77
11/05/23,22:10,14.03,4.03,490.25,50.74
11/05/23,22:20,10.62,6.07,501.2,51.03
11/05/23,22:30,10.66,2.33,507.01,51.22
11/05/23,22:40,9.69,1.51,507.66,51.17
11/05/23,22:50,9.37,0.38,508.15,51.17
11/05/23,23:00,10.02,0.41,507.84,51.22
11/05/23,23:10,9.83,1.35,510.08,51.22
11/05/23,23:20,9.37,4.38,510.04,51.12
11/05/23,23:30,9.96,0.74,510.63,51.05
11/05/23,23:40,10.65,2.52,510.43,51.21
11/05/23,23:50,11.17,1.18,509.95,51.14
11/06/23,00:00,15.64,5.98,483.17,50.86
11/06/23,00:10,10.17,3.51,510.52,51.22
11/06/23,00:20,10.0,4.51,510.57,51.23
11/06/23,00:30,9.61,2.04,510.75,51.16
11/06/23,00:40,9.83,0.4,510.12,51.26
11/06/23,00:50,9.57,0.82,509.68,51.21
11/06/23,01:00,10.13,1.08,509.76,51.27
11/06/23,01:10,10.11,1.96,510.2,51.19
11/06/23,01:20,9.5,0.27,508.8,51.27
11/06/23,01:30,9.74,1.01,508.65,51.16
11/06/23,01:40,10.01,0.99,510.15,51.23
11/06/23,01:50,11.29,3.8,509.44,51.08
11/06/23,02:00,10.18,0.94,508.94,51.1
11/06/23,02:10,9.66,2.09,510.52,51.1
11/06/23,02:20,10.01,0.57,510.25,51.24
11/06/23,02:30,9.71,1.7,510.56,50.94
11/06/23,02:40,11.13,3.83,510.15,51.26
11/06/23,02:50,9.96,0.41,510.53,51.4
11/06/23,03:00,11.25,0.86,507.07,50.97
11/06/23,03:10,9.57,0.33,508.51,51.25
11/06/23,03:20,9.27,0.6,509.94,51.19
11/06/23,03:30,10.34,0.88,510.13,51.04
11/06/23,03:40,9.58,0.59,510.84,51.2
11/06/23,03:50,9.46,1.01,511.23,51.17
11/06/23,04:00,25.08,1.84,436.07,50.87
11/06/23,04:10,10.03,1.98,510.36,51.36
11/06/23,04:20,11.0,4.58,509.94,50.93
11/06/23,04:30,9.34,0.72,510.05,51.27
11/06/23,04:40,9.61,0.62,510.01,46.14
11/06/23,04:50,8.83,0.47,509.7,51.23
11/06/23,05:00,9.65,0.12,507.74,50.98
11/06/23,05:10,12.4,1.48,450.69,51.18
11/06/23,05:20,11.3,0.66,509.59,51.15
11/06/23,05:30,9.8,0.66,454.45,50.57
11/06/23,05:40,9.54,0.61,509.71,51.35
11/06/23,05:50,9.53,1.03,509.34,51.26
11/06/23,06:00,10.33,0.91,337.07,51.04
11/06/23,06:10,8.81,0.46,510.21,51.24
11/06/23,06:20,9.3,0.72,510.64,51.23
11/06/23,06:30,9.61,2.51,509.46,51.23
11/06/23,06:40,9.66,0.81,510.28,51.24
11/06/23,06:50,10.62,0.5,508.68,50.78
11/06/23,07:00,9.62,0.97,510.12,51.21
11/06/23,07:10,9.53,0.4,509.11,51.24
11/06/23,07:20,9.44,0.41,510.61,51.24
11/06/23,07:30,12.49,0.21,503.66,50.47
11/06/23,07:40,9.51,0.45,510.43,51.23
11/06/23,07:50,9.55,0.12,509.76,51.24
11/06/23,08:00,9.56,0.5,508.75,51.15
11/06/23,08:10,9.47,3.67,509.57,50.97
11/06/23,08:20,9.46,0.22,510.1,51.23
11/06/23,08:30,9.41,0.72,510.42,51.02
11/06/23,08:40,9.81,1.63,510.6,51.23
11/06/23,08:50,9.37,0.95,509.09,51.2
11/06/23,09:00,9.47,1.64,508.55,51.2
11/06/23,09:10,10.41,2.91,509.83,51.07
11/06/23,09:20,11.03,0.74,508.91,51.19
11/06/23,09:30,9.49,0.58,510.44,51.21
